,Año,Trimestre,Provincia,Rango_Velocidad,Accesos
485,2017,4,Córdoba,HASTA 512 kbps,291.0
486,2017,4,Corrientes,HASTA 512 kbps,11.0
487,2017,4,Entre Ríos,HASTA 512 kbps,1685.0
488,2017,4,Formosa,HASTA 512 kbps,1110.0
489,2017,4,Jujuy,HASTA 512 kbps,345.0
490,2017,4,La Pampa,HASTA 512 kbps,310.0
491,2017,4,La Rioja,HASTA 512 kbps,9.0
492,2017,4,Mendoza,HASTA 512 kbps,26.0
493,2017,4,Misiones,HASTA 512 kbps,1053.0
494,2017,4,Neuquén,HASTA 512 kbps,1396.0
495,2017,4,Río Negro,HASTA 512 kbps,409.0
496,2017,4,Salta,HASTA 512 kbps,636.0
497,2017,4,San Juan,HASTA 512 kbps,22.0
498,2017,4,San Luis,HASTA 512 kbps,59.0
499,2017,4,Santa Cruz,HASTA 512 kbps,68.0
500,2017,4,Santa Fe,HASTA 512 kbps,3109.0
501,2017,4,Santiago Del Estero,HASTA 512 kbps,41.0
502,2017,4,Tierra Del Fuego,HASTA 512 kbps,6.0
503,2017,4,Tucumán,HASTA 512 kbps,105.0
504,2017,3,Buenos Aires,HASTA 512 kbps,6577.0
505,2017,3,Capital Federal,HASTA 512 kbps,283.0
506,2017,3,Catamarca,HASTA 512 kbps,52.0
507,2017,3,Chaco,HASTA 512 kbps,95.0
508,2017,3,Chubut,HASTA 512 kbps,436.0
509,2017,3,Córdoba,HASTA 512 kbps,327.0
510,2017,3,Corrientes,HASTA 512 kbps,24.0
511,2017,3,Entre Ríos,HASTA 512 kbps,1691.0
512,2017,3,Formosa,HASTA 512 kbps,1063.0
513,2017,3,Jujuy,HASTA 512 kbps,337.0
514,2017,3,La Pampa,HASTA 512 kbps,343.0
515,2017,3,La Rioja,HASTA 512 kbps,16.0
516,2017,3,Mendoza,HASTA 512 kbps,32.0
517,2017,3,Misiones,HASTA 512 kbps,1058.0
518,2017,3,Neuquén,HASTA 512 kbps,2036.0
519,2017,3,Río Negro,HASTA 512 kbps,422.0
520,2017,3,Salta,HASTA 512 kbps,645.0
521,2017,3,San Juan,HASTA 512 kbps,31.0
522,2017,3,San Luis,HASTA 512 kbps,63.0
523,2017,3,Santa Cruz,HASTA 512 kbps,188.0
524,2017,3,Santa Fe,HASTA 512 kbps,3116.0
525,2017,3,Santiago Del Estero,HASTA 512 kbps,69.0
526,2017,3,Tierra Del Fuego,HASTA 512 kbps,9.0
527,2017,3,Tucumán,HASTA 512 kbps,109.0
528,2017,2,Buenos Aires,HASTA 512 kbps,7548.0
529,2017,2,Capital Federal,HASTA 512 kbps,556.0
530,2017,2,Catamarca,HASTA 512 kbps,15.0
531,2017,2,Chaco,HASTA 512 kbps,191.0
532,2017,2,Chubut,HASTA 512 kbps,403.0
533,2017,2,Córdoba,HASTA 512 kbps,251.0
534,2017,2,Corrientes,HASTA 512 kbps,15.0
535,2017,2,Entre Ríos,HASTA 512 kbps,1680.0
536,2017,2,Formosa,HASTA 512 kbps,1486.0
537,2017,2,Jujuy,HASTA 512 kbps,311.0
538,2017,2,La Pampa,HASTA 512 kbps,356.0
539,2017,2,La Rioja,HASTA 512 kbps,9.0
540,2017,2,Mendoza,HASTA 512 kbps,109.0
541,2017,2,Misiones,HASTA 512 kbps,1011.0
542,2017,2,Neuquén,HASTA 512 kbps,1542.0
543,2017,2,Río Negro,HASTA 512 kbps,973.0
544,2017,2,Salta,HASTA 512 kbps,594.0
545,2017,2,San Juan,HASTA 512 kbps,15.0
546,2017,2,San Luis,HASTA 512 kbps,8.0
547,2017,2,Santa Cruz,HASTA 512 kbps,188.0
548,2017,2,Santa Fe,HASTA 512 kbps,4967.0
549,2017,2,Santiago Del Estero,HASTA 512 kbps,26.0
550,2017,2,Tierra Del Fuego,HASTA 512 kbps,16.0
551,2017,2,Tucumán,HASTA 512 kbps,96.0
552,2017,1,Buenos Aires,HASTA 512 kbps,6017.0
553,2017,1,Capital Federal,HASTA 512 kbps,510.0
554,2017,1,Catamarca,HASTA 512 kbps,15.0
555,2017,1,Chaco,HASTA 512 kbps,191.0
556,2017,1,Chubut,HASTA 512 kbps,401.0
557,2017,1,Córdoba,HASTA 512 kbps,50.0
558,2017,1,Corrientes,HASTA 512 kbps,15.0
559,2017,1,Entre Ríos,HASTA 512 kbps,1680.0
560,2017,1,Formosa,HASTA 512 kbps,1535.0
561,2017,1,Jujuy,HASTA 512 kbps,330.0
562,2017,1,La Pampa,HASTA 512 kbps,362.0
563,2017,1,La Rioja,HASTA 512 kbps,9.0
564,2017,1,Mendoza,HASTA 512 kbps,106.0
565,2017,1,Misiones,HASTA 512 kbps,1010.0
566,2017,1,Neuquén,HASTA 512 kbps,1547.0
567,2017,1,Río Negro,HASTA 512 kbps,986.0
568,2017,1,Salta,HASTA 512 kbps,579.0
569,2017,1,San Juan,HASTA 512 kbps,8.0
570,2017,1,San Luis,HASTA 512 kbps,8.0
571,2017,1,Santa Cruz,HASTA 512 kbps,190.0
572,2017,1,Santa Fe,HASTA 512 kbps,4966.0
573,2017,1,Santiago Del Estero,HASTA 512 kbps,26.0
574,2017,1,Tierra Del Fuego,HASTA 512 kbps,16.0
575,2017,1,Tucumán,HASTA 512 kbps,96.0
576,2016,4,Buenos Aires,HASTA 512 kbps,6055.0
577,2016,4,Capital Federal,HASTA 512 kbps,517.0
578,2016,4,Catamarca,HASTA 512 kbps,15.0
579,2016,4,Chaco,HASTA 512 kbps,191.0
580,2016,4,Chubut,HASTA 512 kbps,401.0
581,2016,4,Córdoba,HASTA 512 kbps,50.0
582,2016,4,Corrientes,HASTA 512 kbps,15.0
583,2016,4,Entre Ríos,HASTA 512 kbps,1680.0
584,2016,4,Formosa,HASTA 512 kbps,1573.0
585,2016,4,Jujuy,HASTA 512 kbps,303.0
586,2016,4,La Pampa,HASTA 512 kbps,368.0
587,2016,4,La Rioja,HASTA 512 kbps,9.0
588,2016,4,Mendoza,HASTA 512 kbps,114.0
589,2016,4,Misiones,HASTA 512 kbps,1010.0
590,2016,4,Neuquén,HASTA 512 kbps,1539.0
591,2016,4,Río Negro,HASTA 512 kbps,998.0
592,2016,4,Salta,HASTA 512 kbps,577.0
593,2016,4,San Juan,HASTA 512 kbps,8.0
594,2016,4,San Luis,HASTA 512 kbps,8.0
595,2016,4,Santa Cruz,HASTA 512 kbps,189.0
596,2016,4,Santa Fe,HASTA 512 kbps,4966.0
597,2016,4,Santiago Del Estero,HASTA 512 kbps,26.0
598,2016,4,Tierra Del Fuego,HASTA 512 kbps,16.0
599,2016,4,Tucumán,HASTA 512 kbps,96.0
600,2016,3,Buenos Aires,HASTA 512 kbps,5856.0
601,2016,3,Capital Federal,HASTA 512 kbps,331.0
602,2016,3,Catamarca,HASTA 512 kbps,15.0
603,2016,3,Chaco,HASTA 512 kbps,190.0
604,2016,3,Chubut,HASTA 512 kbps,466.0
605,2016,3,Córdoba,HASTA 512 kbps,48.0
606,2016,3,Corrientes,HASTA 512 kbps,15.0
607,2016,3,Entre Ríos,HASTA 512 kbps,1768.0
608,2016,3,Formosa,HASTA 512 kbps,1723.0
609,2016,3,Jujuy,HASTA 512 kbps,286.0
610,2016,3,La Pampa,HASTA 512 kbps,374.0
611,2016,3,La Rioja,HASTA 512 kbps,9.0
612,2016,3,Mendoza,HASTA 512 kbps,37.0
613,2016,3,Misiones,HASTA 512 kbps,1010.0
614,2016,3,Neuquén,HASTA 512 kbps,1531.0
615,2016,3,Río Negro,HASTA 512 kbps,1007.0
616,2016,3,Salta,HASTA 512 kbps,1107.0
617,2016,3,San Juan,HASTA 512 kbps,8.0
618,2016,3,San Luis,HASTA 512 kbps,7.0
619,2016,3,Santa Cruz,HASTA 512 kbps,189.0
620,2016,3,Santa Fe,HASTA 512 kbps,3958.0
621,2016,3,Santiago Del Estero,HASTA 512 kbps,26.0
622,2016,3,Tierra Del Fuego,HASTA 512 kbps,16.0
623,2016,3,Tucumán,HASTA 512 kbps,127.0
624,2016,2,Buenos Aires,HASTA 512 kbps,10786.0
625,2016,2,Capital Federal,HASTA 512 kbps,4352.0
626,2016,2,Catamarca,HASTA 512 kbps,15.0
627,2016,2,Chaco,HASTA 512 kbps,197.0
628,2016,2,Chubut,HASTA 512 kbps,572.0
629,2016,2,Córdoba,HASTA 512 kbps,258.0
630,2016,2,Corrientes,HASTA 512 kbps,41.0
631,2016,2,Entre Ríos,HASTA 512 kbps,4734.0
632,2016,2,Formosa,HASTA 512 kbps,1675.0
633,2016,2,Jujuy,HASTA 512 kbps,2561.0
634,2016,2,La Pampa,HASTA 512 kbps,429.0
635,2016,2,La Rioja,HASTA 512 kbps,10.0
636,2016,2,Mendoza,HASTA 512 kbps,437.0
637,2016,2,Misiones,HASTA 512 kbps,1973.0
638,2016,2,Neuquén,HASTA 512 kbps,1916.0
639,2016,2,Río Negro,HASTA 512 kbps,1189.0
640,2016,2,Salta,HASTA 512 kbps,2160.0
641,2016,2,San Juan,HASTA 512 kbps,10.0
642,2016,2,San Luis,HASTA 512 kbps,12.0
643,2016,2,Santa Cruz,HASTA 512 kbps,244.0
644,2016,2,Santa Fe,HASTA 512 kbps,9486.0
645,2016,2,Santiago Del Estero,HASTA 512 kbps,704.0
646,2016,2,Tierra Del Fuego,HASTA 512 kbps,16.0
647,2016,2,Tucumán,HASTA 512 kbps,231.0
648,2016,1,Buenos Aires,HASTA 512 kbps,7350.92
649,2016,1,Capital Federal,HASTA 512 kbps,2310.08
650,2016,1,Catamarca,HASTA 512 kbps,15.0
651,2016,1,Chaco,HASTA 512 kbps,194.0
652,2016,1,Chubut,HASTA 512 kbps,94.0
653,2016,1,Córdoba,HASTA 512 kbps,148.0
654,2016,1,Corrientes,HASTA 512 kbps,29.0
655,2016,1,Entre Ríos,HASTA 512 kbps,2864.0
656,2016,1,Formosa,HASTA 512 kbps,1738.0
657,2016,1,Jujuy,HASTA 512 kbps,2543.0
658,2016,1,La Pampa,HASTA 512 kbps,426.0
659,2016,1,La Rioja,HASTA 512 kbps,10.0
660,2016,1,Mendoza,HASTA 512 kbps,235.0
661,2016,1,Misiones,HASTA 512 kbps,959.0
662,2016,1,Neuquén,HASTA 512 kbps,1720.0
663,2016,1,Río Negro,HASTA 512 kbps,1171.0
664,2016,1,Salta,HASTA 512 kbps,1119.0
665,2016,1,San Juan,HASTA 512 kbps,9.0
666,2016,1,San Luis,HASTA 512 kbps,8.0
667,2016,1,Santa Cruz,HASTA 512 kbps,168.0
668,2016,1,Santa Fe,HASTA 512 kbps,6492.0
669,2016,1,Santiago Del Estero,HASTA 512 kbps,703.0
670,2016,1,Tierra Del Fuego,HASTA 512 kbps,16.0
671,2016,1,Tucumán,HASTA 512 kbps,106.0
672,2015,4,Buenos Aires,HASTA 512 kbps,7984.92
673,2015,4,Capital Federal,HASTA 512 kbps,2417.08
674,2015,4,Catamarca,HASTA 512 kbps,15.0
675,2015,4,Chaco,HASTA 512 kbps,194.0
676,2015,4,Chubut,HASTA 512 kbps,625.0
677,2015,4,Córdoba,HASTA 512 kbps,148.0
678,2015,4,Corrientes,HASTA 512 kbps,29.0
679,2015,4,Entre Ríos,HASTA 512 kbps,2865.0
680,2015,4,Formosa,HASTA 512 kbps,1791.0
681,2015,4,Jujuy,HASTA 512 kbps,2551.0
682,2015,4,La Pampa,HASTA 512 kbps,592.0
683,2015,4,La Rioja,HASTA 512 kbps,10.0
684,2015,4,Mendoza,HASTA 512 kbps,241.0
685,2015,4,Misiones,HASTA 512 kbps,959.0
686,2015,4,Neuquén,HASTA 512 kbps,1727.0
687,2015,4,Río Negro,HASTA 512 kbps,3282.0
688,2015,4,Salta,HASTA 512 kbps,1122.0
689,2015,4,San Juan,HASTA 512 kbps,9.0
690,2015,4,San Luis,HASTA 512 kbps,8.0
691,2015,4,Santa Cruz,HASTA 512 kbps,188.0
692,2015,4,Santa Fe,HASTA 512 kbps,6659.0
693,2015,4,Santiago Del Estero,HASTA 512 kbps,703.0
694,2015,4,Tierra Del Fuego,HASTA 512 kbps,16.0
695,2015,4,Tucumán,HASTA 512 kbps,107.0
696,2015,3,Buenos Aires,HASTA 512 kbps,8361.0
697,2015,3,Capital Federal,HASTA 512 kbps,2448.0
698,2015,3,Catamarca,HASTA 512 kbps,15.0
699,2015,3,Chaco,HASTA 512 kbps,240.0
700,2015,3,Chubut,HASTA 512 kbps,641.0
701,2015,3,Córdoba,HASTA 512 kbps,150.0
702,2015,3,Corrientes,HASTA 512 kbps,33.0
703,2015,3,Entre Ríos,HASTA 512 kbps,2863.0
704,2015,3,Formosa,HASTA 512 kbps,1862.0
705,2015,3,Jujuy,HASTA 512 kbps,2549.0
706,2015,3,La Pampa,HASTA 512 kbps,613.0
707,2015,3,La Rioja,HASTA 512 kbps,10.0
708,2015,3,Mendoza,HASTA 512 kbps,256.0
709,2015,3,Misiones,HASTA 512 kbps,958.0
710,2015,3,Neuquén,HASTA 512 kbps,1733.0
711,2015,3,Río Negro,HASTA 512 kbps,3372.0
712,2015,3,Salta,HASTA 512 kbps,1126.0
713,2015,3,San Juan,HASTA 512 kbps,9.0
714,2015,3,San Luis,HASTA 512 kbps,9.0
715,2015,3,Santa Cruz,HASTA 512 kbps,190.0
716,2015,3,Santa Fe,HASTA 512 kbps,6767.0
717,2015,3,Santiago Del Estero,HASTA 512 kbps,703.0
718,2015,3,Tierra Del Fuego,HASTA 512 kbps,15.0
719,2015,3,Tucumán,HASTA 512 kbps,107.0
720,2015,2,Buenos Aires,HASTA 512 kbps,8714.0
721,2015,2,Capital Federal,HASTA 512 kbps,2493.0
722,2015,2,Catamarca,HASTA 512 kbps,15.0
723,2015,2,Chaco,HASTA 512 kbps,288.0
724,2015,2,Chubut,HASTA 512 kbps,656.0
725,2015,2,Córdoba,HASTA 512 kbps,156.0
726,2015,2,Corrientes,HASTA 512 kbps,34.0
727,2015,2,Entre Ríos,HASTA 512 kbps,2864.0
728,2015,2,Formosa,HASTA 512 kbps,1881.0
729,2015,2,Jujuy,HASTA 512 kbps,2479.0
730,2015,2,La Pampa,HASTA 512 kbps,5737.0
731,2015,2,La Rioja,HASTA 512 kbps,10.0
732,2015,2,Mendoza,HASTA 512 kbps,268.0
733,2015,2,Misiones,HASTA 512 kbps,958.0
734,2015,2,Neuquén,HASTA 512 kbps,1755.0
735,2015,2,Río Negro,HASTA 512 kbps,3413.0
736,2015,2,Salta,HASTA 512 kbps,1123.0
737,2015,2,San Juan,HASTA 512 kbps,8.0
738,2015,2,San Luis,HASTA 512 kbps,9.0
739,2015,2,Santa Cruz,HASTA 512 kbps,210.0
740,2015,2,Santa Fe,HASTA 512 kbps,6827.0
741,2015,2,Santiago Del Estero,HASTA 512 kbps,703.0
742,2015,2,Tierra Del Fuego,HASTA 512 kbps,15.0
743,2015,2,Tucumán,HASTA 512 kbps,107.0
744,2015,1,Buenos Aires,HASTA 512 kbps,8882.0
745,2015,1,Capital Federal,HASTA 512 kbps,2545.0
746,2015,1,Catamarca,HASTA 512 kbps,13.0
747,2015,1,Chaco,HASTA 512 kbps,26.0
748,2015,1,Chubut,HASTA 512 kbps,651.0
749,2015,1,Córdoba,HASTA 512 kbps,157.0
750,2015,1,Corrientes,HASTA 512 kbps,36.0
751,2015,1,Entre Ríos,HASTA 512 kbps,2867.0
752,2015,1,Formosa,HASTA 512 kbps,1891.0
753,2015,1,Jujuy,HASTA 512 kbps,2458.0
754,2015,1,La Pampa,HASTA 512 kbps,6059.0
755,2015,1,La Rioja,HASTA 512 kbps,11.0
756,2015,1,Mendoza,HASTA 512 kbps,287.0
757,2015,1,Misiones,HASTA 512 kbps,958.0
758,2015,1,Neuquén,HASTA 512 kbps,1895.0
759,2015,1,Río Negro,HASTA 512 kbps,3371.0
760,2015,1,Salta,HASTA 512 kbps,1123.0
761,2015,1,San Juan,HASTA 512 kbps,8.0
762,2015,1,San Luis,HASTA 512 kbps,10.0
763,2015,1,Santa Cruz,HASTA 512 kbps,205.0
764,2015,1,Santa Fe,HASTA 512 kbps,6883.0
765,2015,1,Santiago Del Estero,HASTA 512 kbps,701.0
766,2015,1,Tierra Del Fuego,HASTA 512 kbps,14.0
767,2015,1,Tucumán,HASTA 512 kbps,107.0
768,2014,4,Buenos Aires,HASTA 512 kbps,8226.0
769,2014,4,Capital Federal,HASTA 512 kbps,2698.0
770,2014,4,Catamarca,HASTA 512 kbps,21.0
771,2014,4,Chaco,HASTA 512 kbps,483.0
772,2014,4,Chubut,HASTA 512 kbps,1858.0
773,2014,4,Córdoba,HASTA 512 kbps,1903.0
774,2014,4,Corrientes,HASTA 512 kbps,40.0
775,2014,4,Entre Ríos,HASTA 512 kbps,2311.0
776,2014,4,Formosa,HASTA 512 kbps,1947.0
777,2014,4,Jujuy,HASTA 512 kbps,1880.0
778,2014,4,La Pampa,HASTA 512 kbps,6266.0
779,2014,4,La Rioja,HASTA 512 kbps,9.0
780,2014,4,Mendoza,HASTA 512 kbps,303.0
781,2014,4,Misiones,HASTA 512 kbps,547.0
782,2014,4,Neuquén,HASTA 512 kbps,1731.0
783,2014,4,Río Negro,HASTA 512 kbps,3640.0
784,2014,4,Salta,HASTA 512 kbps,54.0
785,2014,4,San Juan,HASTA 512 kbps,11.0
786,2014,4,San Luis,HASTA 512 kbps,9.0
787,2014,4,Santa Cruz,HASTA 512 kbps,156.0
788,2014,4,Santa Fe,HASTA 512 kbps,8707.0
789,2014,4,Santiago Del Estero,HASTA 512 kbps,1246.0
790,2014,4,Tierra Del Fuego,HASTA 512 kbps,12.0
791,2014,4,Tucumán,HASTA 512 kbps,17.0
792,2014,3,Buenos Aires,HASTA 512 kbps,7355.0
793,2014,3,Capital Federal,HASTA 512 kbps,840.0
794,2014,3,Catamarca,HASTA 512 kbps,19.0
795,2014,3,Chaco,HASTA 512 kbps,398.0
796,2014,3,Chubut,HASTA 512 kbps,2013.0
797,2014,3,Córdoba,HASTA 512 kbps,660.0
798,2014,3,Corrientes,HASTA 512 kbps,21.0
799,2014,3,Entre Ríos,HASTA 512 kbps,1709.0
800,2014,3,Formosa,HASTA 512 kbps,2001.0
801,2014,3,Jujuy,HASTA 512 kbps,127.0
802,2014,3,La Pampa,HASTA 512 kbps,6458.0
803,2014,3,La Rioja,HASTA 512 kbps,10.0
804,2014,3,Mendoza,HASTA 512 kbps,35.0
805,2014,3,Misiones,HASTA 512 kbps,640.0
806,2014,3,Neuquén,HASTA 512 kbps,1522.0
807,2014,3,Río Negro,HASTA 512 kbps,3640.0
808,2014,3,Salta,HASTA 512 kbps,732.0
809,2014,3,San Juan,HASTA 512 kbps,8.0
810,2014,3,San Luis,HASTA 512 kbps,8.0
811,2014,3,Santa Cruz,HASTA 512 kbps,195.0
812,2014,3,Santa Fe,HASTA 512 kbps,8230.0
813,2014,3,Santiago Del Estero,HASTA 512 kbps,791.0
814,2014,3,Tierra Del Fuego,HASTA 512 kbps,12.0
815,2014,3,Tucumán,HASTA 512 kbps,6.0
816,2014,2,Buenos Aires,HASTA 512 kbps,6902.0
817,2014,2,Capital Federal,HASTA 512 kbps,847.0
818,2014,2,Catamarca,HASTA 512 kbps,19.0
819,2014,2,Chaco,HASTA 512 kbps,412.0
820,2014,2,Chubut,HASTA 512 kbps,2064.0
821,2014,2,Córdoba,HASTA 512 kbps,2105.0
822,2014,2,Corrientes,HASTA 512 kbps,20.0
823,2014,2,Entre Ríos,HASTA 512 kbps,2187.0
824,2014,2,Formosa,HASTA 512 kbps,2032.0
825,2014,2,Jujuy,HASTA 512 kbps,1873.0
826,2014,2,La Pampa,HASTA 512 kbps,7032.0
827,2014,2,La Rioja,HASTA 512 kbps,10.0
828,2014,2,Mendoza,HASTA 512 kbps,35.0
829,2014,2,Misiones,HASTA 512 kbps,540.0
830,2014,2,Neuquén,HASTA 512 kbps,1531.0
831,2014,2,Río Negro,HASTA 512 kbps,3468.0
832,2014,2,Salta,HASTA 512 kbps,53.0
833,2014,2,San Juan,HASTA 512 kbps,10.0
834,2014,2,San Luis,HASTA 512 kbps,7.0
835,2014,2,Santa Cruz,HASTA 512 kbps,153.0
836,2014,2,Santa Fe,HASTA 512 kbps,8515.0
837,2014,2,Santiago Del Estero,HASTA 512 kbps,1231.0
838,2014,2,Tierra Del Fuego,HASTA 512 kbps,12.0
839,2014,2,Tucumán,HASTA 512 kbps,6.0
840,2014,1,Buenos Aires,HASTA 512 kbps,8469.0
841,2014,1,Capital Federal,HASTA 512 kbps,852.0
842,2014,1,Catamarca,HASTA 512 kbps,19.0
843,2014,1,Chaco,HASTA 512 kbps,438.0
844,2014,1,Chubut,HASTA 512 kbps,7452.0
845,2014,1,Córdoba,HASTA 512 kbps,2076.0
846,2014,1,Corrientes,HASTA 512 kbps,20.0
847,2014,1,Entre Ríos,HASTA 512 kbps,2177.0
848,2014,1,Formosa,HASTA 512 kbps,2062.0
849,2014,1,Jujuy,HASTA 512 kbps,1832.0
850,2014,1,La Pampa,HASTA 512 kbps,7434.0
851,2014,1,La Rioja,HASTA 512 kbps,10.0
852,2014,1,Mendoza,HASTA 512 kbps,35.0
853,2014,1,Misiones,HASTA 512 kbps,545.0
854,2014,1,Neuquén,HASTA 512 kbps,4133.0
855,2014,1,Río Negro,HASTA 512 kbps,4670.0
856,2014,1,Salta,HASTA 512 kbps,53.0
857,2014,1,San Juan,HASTA 512 kbps,531.0
858,2014,1,San Luis,HASTA 512 kbps,7.0
859,2014,1,Santa Cruz,HASTA 512 kbps,161.0
860,2014,1,Santa Fe,HASTA 512 kbps,8456.0
861,2014,1,Santiago Del Estero,HASTA 512 kbps,1234.0
862,2014,1,Tierra Del Fuego,HASTA 512 kbps,12.0
863,2014,1,Tucumán,HASTA 512 kbps,6.0
864,2022,4,Buenos Aires,+ 512 Kbps - 1 Mbps,23347.0
865,2022,4,Capital Federal,+ 512 Kbps - 1 Mbps,5096.0
866,2022,4,Catamarca,+ 512 Kbps - 1 Mbps,315.0
867,2022,4,Chaco,+ 512 Kbps - 1 Mbps,771.0
868,2022,4,Chubut,+ 512 Kbps - 1 Mbps,1614.0
869,2022,4,Córdoba,+ 512 Kbps - 1 Mbps,9929.0
870,2022,4,Corrientes,+ 512 Kbps - 1 Mbps,3282.0
871,2022,4,Entre Ríos,+ 512 Kbps - 1 Mbps,4722.0
872,2022,4,Formosa,+ 512 Kbps - 1 Mbps,245.0
873,2022,4,Jujuy,+ 512 Kbps - 1 Mbps,1763.0
874,2022,4,La Pampa,+ 512 Kbps - 1 Mbps,1687.0
875,2022,4,La Rioja,+ 512 Kbps - 1 Mbps,595.0
876,2022,4,Mendoza,+ 512 Kbps - 1 Mbps,2954.0
877,2022,4,Misiones,+ 512 Kbps - 1 Mbps,3510.0
878,2022,4,Neuquén,+ 512 Kbps - 1 Mbps,994.0
879,2022,4,Río Negro,+ 512 Kbps - 1 Mbps,1081.0
880,2022,4,Salta,+ 512 Kbps - 1 Mbps,1197.0
881,2022,4,San Juan,+ 512 Kbps - 1 Mbps,2027.0
882,2022,4,San Luis,+ 512 Kbps - 1 Mbps,624.0
883,2022,4,Santa Cruz,+ 512 Kbps - 1 Mbps,6810.0
884,2022,4,Santa Fe,+ 512 Kbps - 1 Mbps,9374.0
885,2022,4,Santiago Del Estero,+ 512 Kbps - 1 Mbps,1267.0
886,2022,4,Tierra Del Fuego,+ 512 Kbps - 1 Mbps,902.0
887,2022,4,Tucumán,+ 512 Kbps - 1 Mbps,1562.0
888,2022,3,Buenos Aires,+ 512 Kbps - 1 Mbps,27709.0
889,2022,3,Capital Federal,+ 512 Kbps - 1 Mbps,5742.0
890,2022,3,Catamarca,+ 512 Kbps - 1 Mbps,384.0
891,2022,3,Chaco,+ 512 Kbps - 1 Mbps,987.0
892,2022,3,Chubut,+ 512 Kbps - 1 Mbps,1444.0
893,2022,3,Córdoba,+ 512 Kbps - 1 Mbps,11312.0
894,2022,3,Corrientes,+ 512 Kbps - 1 Mbps,3865.0
895,2022,3,Entre Ríos,+ 512 Kbps - 1 Mbps,5549.0
896,2022,3,Formosa,+ 512 Kbps - 1 Mbps,307.0
897,2022,3,Jujuy,+ 512 Kbps - 1 Mbps,1879.0
898,2022,3,La Pampa,+ 512 Kbps - 1 Mbps,1887.0
899,2022,3,La Rioja,+ 512 Kbps - 1 Mbps,689.0
900,2022,3,Mendoza,+ 512 Kbps - 1 Mbps,2953.0
901,2022,3,Misiones,+ 512 Kbps - 1 Mbps,3749.0
902,2022,3,Neuquén,+ 512 Kbps - 1 Mbps,991.0
903,2022,3,Río Negro,+ 512 Kbps - 1 Mbps,1221.0
904,2022,3,Salta,+ 512 Kbps - 1 Mbps,1490.0
905,2022,3,San Juan,+ 512 Kbps - 1 Mbps,2027.0
906,2022,3,San Luis,+ 512 Kbps - 1 Mbps,307.0
907,2022,3,Santa Cruz,+ 512 Kbps - 1 Mbps,6841.0
908,2022,3,Santa Fe,+ 512 Kbps - 1 Mbps,11132.0
909,2022,3,Santiago Del Estero,+ 512 Kbps - 1 Mbps,1384.0
910,2022,3,Tierra Del Fuego,+ 512 Kbps - 1 Mbps,831.0
911,2022,3,Tucumán,+ 512 Kbps - 1 Mbps,2047.0
912,2022,2,Buenos Aires,+ 512 Kbps - 1 Mbps,28323.0
913,2022,2,Capital Federal,+ 512 Kbps - 1 Mbps,5980.0
914,2022,2,Catamarca,+ 512 Kbps - 1 Mbps,413.0
915,2022,2,Chaco,+ 512 Kbps - 1 Mbps,1047.0
916,2022,2,Chubut,+ 512 Kbps - 1 Mbps,1444.0
917,2022,2,Córdoba,+ 512 Kbps - 1 Mbps,11971.0
918,2022,2,Corrientes,+ 512 Kbps - 1 Mbps,3937.0
919,2022,2,Entre Ríos,+ 512 Kbps - 1 Mbps,5656.0
920,2022,2,Formosa,+ 512 Kbps - 1 Mbps,407.0
921,2022,2,Jujuy,+ 512 Kbps - 1 Mbps,1829.0
922,2022,2,La Pampa,+ 512 Kbps - 1 Mbps,1887.0
923,2022,2,La Rioja,+ 512 Kbps - 1 Mbps,728.0
924,2022,2,Mendoza,+ 512 Kbps - 1 Mbps,2954.0
925,2022,2,Misiones,+ 512 Kbps - 1 Mbps,3808.0
926,2022,2,Neuquén,+ 512 Kbps - 1 Mbps,999.0
927,2022,2,Río Negro,+ 512 Kbps - 1 Mbps,1227.0
928,2022,2,Salta,+ 512 Kbps - 1 Mbps,1530.0
929,2022,2,San Juan,+ 512 Kbps - 1 Mbps,2027.0
930,2022,2,San Luis,+ 512 Kbps - 1 Mbps,306.0
931,2022,2,Santa Cruz,+ 512 Kbps - 1 Mbps,6841.0
932,2022,2,Santa Fe,+ 512 Kbps - 1 Mbps,11757.0
933,2022,2,Santiago Del Estero,+ 512 Kbps - 1 Mbps,1401.0
934,2022,2,Tierra Del Fuego,+ 512 Kbps - 1 Mbps,831.0
935,2022,2,Tucumán,+ 512 Kbps - 1 Mbps,2195.0
936,2022,1,Buenos Aires,+ 512 Kbps - 1 Mbps,30056.0
937,2022,1,Capital Federal,+ 512 Kbps - 1 Mbps,5575.0
938,2022,1,Catamarca,+ 512 Kbps - 1 Mbps,456.0
939,2022,1,Chaco,+ 512 Kbps - 1 Mbps,1099.0
940,2022,1,Chubut,+ 512 Kbps - 1 Mbps,1677.0
941,2022,1,Córdoba,+ 512 Kbps - 1 Mbps,12782.0
942,2022,1,Corrientes,+ 512 Kbps - 1 Mbps,4029.0
943,2022,1,Entre Ríos,+ 512 Kbps - 1 Mbps,5745.0
944,2022,1,Formosa,+ 512 Kbps - 1 Mbps,448.0
945,2022,1,Jujuy,+ 512 Kbps - 1 Mbps,1761.0
946,2022,1,La Pampa,+ 512 Kbps - 1 Mbps,2223.0
947,2022,1,La Rioja,+ 512 Kbps - 1 Mbps,778.0
948,2022,1,Mendoza,+ 512 Kbps - 1 Mbps,3355.0
