,Provincia,Localidad,Latitud,Longitud,Tecnología,Disponible
330,Buenos Aires,Villa Marqués Alejandro María De Aguado,-34.5551356608044,-58.5383771255925,ADSL,0
331,Buenos Aires,Villa Parque Pres Figueroa Alcorta,-34.5939487574993,-58.5321739553925,ADSL,0
332,Buenos Aires,Villa Parque San Lorenzo,-34.5618730613851,-58.5336624494541,ADSL,0
333,Buenos Aires,Villa San Andrés,-34.5659932905453,-58.5448069225448,ADSL,1
334,Buenos Aires,Villa Yapeyú,-34.5716953020123,-58.5491073994839,ADSL,0
335,Buenos Aires,Baigorrita,-34.7472686783062,-60.9889526585307,ADSL,1
336,Buenos Aires,La Delfina,-34.9420471191406,-61.1595687866211,ADSL,0
337,Buenos Aires,Villa Saboya,-34.4607916334895,-62.649344456796,ADSL,0
338,Buenos Aires,Villa Sauze,-35.2858298200472,-63.3682055476167,ADSL,0
339,Buenos Aires,Arroyo Venado,-37.0864662845331,-62.5391482291111,ADSL,0
340,Buenos Aires,Casbas,-36.7580953396186,-62.5017754084549,ADSL,0
341,Buenos Aires,Garré,-36.5604378772819,-62.5981120377825,ADSL,0
342,Buenos Aires,Guaminí,-37.0120881308673,-62.4166857296556,ADSL,0
343,Buenos Aires,Laguna Alsina (Est. Bonifacio),-36.80905243808,-62.2451480754422,ADSL,1
344,Buenos Aires,Henderson,-36.2994630370091,-61.7178401805261,ADSL,1
345,Buenos Aires,Herrera Vegas,-36.0883254041477,-61.4112500767203,ADSL,0
346,Buenos Aires,Hurlingham,-34.5930931356257,-58.6357209509749,ADSL,1
347,Buenos Aires,Los Hornos,-34.973715513981,-57.9850539062724,ADSL,0
348,Buenos Aires,Manuel B Gonnet,-34.8819511933447,-58.0189915342036,ADSL,0
349,Buenos Aires,Poblet,-35.0604581,-57.9547426,ADSL,0
350,Buenos Aires,Ringuelet,-34.8910544941568,-57.9913781921596,ADSL,0
351,Buenos Aires,Rufino De Elizalde,-34.9710900774179,-57.9524351288235,ADSL,0
352,Buenos Aires,ruta del sol,-34.9437333541431,-58.1732652389706,ADSL,1
353,Buenos Aires,ruta del sol,-34.9437333541431,-58.1732652389706,ADSL,1
354,Buenos Aires,Tolosa,-34.9007699307169,-57.9821293495972,ADSL,0
355,Buenos Aires,Transradio,-34.8790055541958,-58.081733864461,ADSL,0
356,Buenos Aires,Villa Elisa,-34.8776205187118,-58.0907139194439,ADSL,0
357,Buenos Aires,Villa Elvira,-34.9406437624757,-57.9214984675578,ADSL,0
358,Buenos Aires,Villa Garibaldi,-34.9986517196678,-57.8404966243711,ADSL,0
359,Buenos Aires,Villa Astolfi,-34.4858983446269,-58.8768335703823,ADSL,0
360,Buenos Aires,Villa Rosa,-34.4077327133185,-58.8539345779841,ADSL,1
361,Buenos Aires,Zelaya,-34.3657182841794,-58.893696088678,ADSL,1
362,Buenos Aires,Carilo,-37.1641593745618,-56.9027914378095,ADSL,0
363,Buenos Aires,Ostende,-37.1300477581888,-56.8833984697828,ADSL,0
364,Buenos Aires,Pinamar,-37.0777448860202,-56.8437227435213,ADSL,1
365,Buenos Aires,Valeria Del Mar,-37.1445557771803,-56.890291998877,ADSL,0
366,Buenos Aires,Barrio America Unida,-34.886197581853,-58.41733483734,ADSL,0
367,Buenos Aires,Guernica,-34.9230592108536,-58.3650272662643,ADSL,1
368,Buenos Aires,17 de Agosto,-37.9086924428976,-62.9360284730803,ADSL,0
369,Capital Federal,COLEGIALES,-34.5746427442082,-58.4509682045183,ADSL,1
370,Chaco,Taco Pozo,-25.6156598937138,-63.2692964997065,ADSL,0
371,Chaco,General Vedia,-26.9349378591637,-58.6612848328678,ADSL,1
372,Chaco,Isla del Cerrito,-27.2927852739485,-58.6178377359072,ADSL,0
373,Chaco,La Leonesa,-27.0379596283785,-58.7069377183708,ADSL,1
374,Chaco,Las Palmas,-27.0478975207771,-58.6795739267563,ADSL,0
375,Chaco,Puerto Bermejo Nuevo,-26.9073753724695,-58.5428316633796,ADSL,0
376,Chaco,Colonia Popular,-27.2759309408353,-59.1523781564389,ADSL,0
377,Chaco,Estación General Obligado,-27.4128679939929,-59.4201579706051,ADSL,0
378,Chaco,Laguna Blanca,-27.2572195505018,-59.2340486127892,ADSL,0
379,Chaco,Puerto Tirol,-27.3745125614532,-59.0953159917862,ADSL,1
380,Chaco,Ciervo Petiso,-26.5815849580294,-59.6329803967089,ADSL,0
381,Chaco,General José de San Martín,-26.5340730622708,-59.334711358946,ADSL,1
382,Chaco,La Eduvigis,-26.8374120457599,-59.0641175796047,ADSL,0
383,Chaco,Laguna Limpia,-26.4967013914467,-59.6799372880349,ADSL,0
384,Chaco,Pampa Almirón,-26.702247857191,-59.1237850343206,ADSL,0
385,Chaco,Pampa del Indio,-26.050714758193,-59.9412241077467,ADSL,0
386,Chaco,Presidencia Roca,-26.1402007626997,-59.5968452905131,ADSL,0
387,Chaco,Selvas del Río de Oro,-26.8044755779716,-58.9585454452623,ADSL,0
388,Chaco,Tres Isletas,-26.3378349285309,-60.4299349548752,ADSL,1
389,Chaco,Puerto Bermejo Viejo,-26.9285481385672,-58.5063036590574,ADSL,0
390,Chaco,Puerto Eva Perón,-26.661480092829,-58.6355818176747,ADSL,0
391,Chaco,Charata,-27.2200458502784,-61.1915854495204,ADSL,1
392,Chaco,Presidencia Roque Sáenz Peña,-26.7916058929378,-60.4421462814095,ADSL,1
393,Chaco,Chorotis,-27.9175852858656,-61.3995694680726,ADSL,0
394,Chaco,Santa Sylvina,-27.8356008575455,-61.1361742191871,ADSL,0
395,Chaco,Venados Grandes,-27.8181539157701,-61.3815664200405,ADSL,0
396,Chaco,Corzuela,-26.9556760087163,-60.9707574059512,ADSL,1
397,Chaco,La Escondida,-27.1073248470025,-59.4475325100431,ADSL,1
398,Chaco,La Verde,-27.1297934337807,-59.3774619894492,ADSL,1
399,Chaco,Lapachito,-27.1587903465778,-59.3903975007013,ADSL,1
400,Chaco,Makallé,-27.211618544441,-59.2883662132688,ADSL,1
401,Córdoba,Las Varillas,-31.8731135581313,-62.7187948274612,ADSL,1
402,Córdoba,Marull,-30.9945226321227,-62.8258401081139,ADSL,0
403,Córdoba,Miramar,-30.9145163516027,-62.6749183796469,ADSL,0
404,Córdoba,Morteros,-30.7107058083835,-62.0044437379159,ADSL,1
405,Córdoba,Plaza Luxardo,-31.301747140591,-62.2291672872465,ADSL,0
406,Córdoba,Plaza San Francisco,-31.3698057980989,-62.0980386090508,ADSL,0
407,Córdoba,Porteña,-31.0139211475279,-62.0633288002735,ADSL,1
408,Córdoba,Quebracho Herrado,-31.5496022220548,-62.2257312576183,ADSL,0
409,Córdoba,Sacanta,-31.6633035739729,-63.0453212093259,ADSL,0
410,Córdoba,San Francisco,-31.4276088869788,-62.0866336146078,ADSL,1
411,Córdoba,Canals,-33.562382718352,-62.8855974037259,ADSL,1
412,Córdoba,Chilibroste,-32.3325969254244,-62.5135995097258,ADSL,1
413,Córdoba,Cintra,-32.3081476332499,-62.6531184151953,ADSL,1
414,Córdoba,Colonia Bismarck,-33.3003017093034,-62.7132986409449,ADSL,0
415,Córdoba,Colonia Bremen,-33.4634972191589,-62.7323851196295,ADSL,0
416,Córdoba,Idiazabal,-32.813142666622,-63.0329101219103,ADSL,0
417,Córdoba,Justiniano Posse,-32.883580112369,-62.6802767037884,ADSL,0
418,Córdoba,Laborde,-33.1529891830182,-62.8560737781526,ADSL,1
419,Córdoba,Monte Leña,-32.6112897765277,-62.5903410387947,ADSL,0
420,Córdoba,Monte Maíz,-33.2045620901114,-62.601248151355,ADSL,1
421,Córdoba,Morrison,-32.5936423075986,-62.8360084604177,ADSL,1
422,Formosa,Posta Cambio Zalazar,-24.2115848629554,-60.198666969414,ADSL,0
423,Formosa,Pozo del Tigre,-24.8975997693171,-60.3187890218463,ADSL,1
424,Formosa,San Martín I,-24.5319053014019,-59.902051229705,ADSL,0
425,Formosa,San Martín II,-24.4331529800639,-59.656351890373,ADSL,0
426,Formosa,Subteniente Perín,-25.5350397293764,-60.0190827630116,ADSL,0
427,Formosa,Villa General Güemes,-24.7529456908497,-59.4916405606824,ADSL,0
428,Formosa,Villa General Manuel Belgrano,-24.9388283555888,-59.0290877277901,ADSL,0
429,Formosa,Buena Vista,-25.0712122663672,-58.3867799081037,ADSL,0
430,Formosa,El Espinillo,-24.9799888263685,-58.5537877142505,ADSL,0
431,Formosa,Laguna Gallo,-25.2677752833691,-58.7427948347143,ADSL,0
432,Formosa,Misión Tacaagle,-24.979650567657,-58.8227434439732,ADSL,0
433,Formosa,Portón Negro,-24.9663598975615,-58.7419749100008,ADSL,0
434,Formosa,Tres Lagunas,-25.2153644371658,-58.5132694906705,ADSL,1
435,Formosa,Clorinda,-25.2921612747741,-57.7178091082588,ADSL,1
436,Formosa,Laguna Blanca,-25.1302522059542,-58.2458430258241,ADSL,1
437,Formosa,Laguna Naick-Neck,-25.2193910506962,-58.1230791260523,ADSL,1
438,Formosa,Palma Sola,-25.2475512345955,-57.9768403788083,ADSL,0
439,Formosa,Puerto Pilcomayo,-25.3688131700972,-57.6524943008573,ADSL,0
440,Formosa,Riacho He-He,-25.3617117019838,-58.2782518825352,ADSL,0
441,Formosa,Riacho Negro,-25.4224320225992,-57.7914545139812,ADSL,0
442,Formosa,Siete Palmas,-25.2015076619063,-58.330676377416,ADSL,1
443,Formosa,Colonia Campo Villafañe,-26.2048681517277,-59.0780331803401,ADSL,0
444,Formosa,El Colorado,-26.3117354640006,-59.3684434678409,ADSL,1
445,Formosa,Palo Santo,-25.5639063797961,-59.3360059836081,ADSL,0
446,Mendoza,Goudge,-34.6803228490363,-68.1358422919666,ADSL,0
447,Mendoza,Jaime Prats,-34.9146831219286,-67.8191470107259,ADSL,0
448,Mendoza,La Llave Nueva,-34.6449297466889,-68.0147704723126,ADSL,0
449,Mendoza,Las Malvinas,-34.8384149976168,-68.2539362219611,ADSL,0
450,Mendoza,Los Reyunos,-34.6099288763693,-68.6205430790631,ADSL,0
451,Mendoza,Monte Comán,-34.5971809945468,-67.8842899055404,ADSL,0
452,Mendoza,Pobre Diablo,-34.6703587937035,-68.3591845637218,ADSL,0
453,Mendoza,Punta del Agua,-35.530165567926,-68.0825092985548,ADSL,0
454,Mendoza,Rama Caída,-34.7043760307316,-68.3708631047738,ADSL,0
455,Mendoza,Real del Padre,-34.8433149755939,-67.7674203749059,ADSL,0
456,Mendoza,Salto de Las Rosas,-34.726958284268,-68.2329031579027,ADSL,0
457,Mendoza,San Rafael,-34.6356104202068,-68.3310920132847,ADSL,1
458,Mendoza,Villa Atuel,-34.8345022006919,-67.9257905889932,ADSL,0
459,Mendoza,Villa Atuel Norte,-34.7605998347692,-68.0374059028043,ADSL,0
460,Mendoza,Barrio 12 de Octubre,-33.1912015360595,-68.2809624398751,ADSL,0
461,Mendoza,Barrio María Auxiliadora,-33.2425136237648,-68.1826758332982,ADSL,0
462,Mendoza,Barrio Molina Cabrera,-33.1297119555186,-68.2037878560507,ADSL,0
463,Mendoza,La Dormida,-33.3499243562079,-67.9160460628593,ADSL,0
464,Mendoza,Las Catitas,-33.3001058785583,-68.0532182373693,ADSL,0
465,Mendoza,Santa Rosa,-33.2544227888887,-68.1567438797332,ADSL,0
466,Mendoza,Barrio San Cayetano,-33.6339135898779,-69.1879023870713,ADSL,0
467,Mendoza,Campo Los Andes,-33.707078744557,-69.1826331369796,ADSL,0
468,Mendoza,Colonia Las Rosas,-33.6129364669522,-69.1126485401013,ADSL,0
469,Mendoza,El Manzano,-33.6005741925646,-69.3350878551815,ADSL,0
470,Mendoza,Los Sauces,-33.5952101670008,-69.1840214848841,ADSL,0
471,Mendoza,Tunuyán,-33.5775549686559,-69.0253759357637,ADSL,1
472,Mendoza,Vista Flores,-33.651355463945,-69.1646922660824,ADSL,0
473,Mendoza,Barrio Belgrano Norte,-33.3301032817585,-69.1359513617454,ADSL,0
474,Mendoza,Cordón del Plata,-33.4689491349532,-69.1399451802858,ADSL,0
475,Mendoza,El Peral,-33.3706550679362,-69.1923487111206,ADSL,0
476,Misiones,Aristóbulo del Valle,-27.0952902000827,-54.8949054572105,ADSL,1
477,Misiones,Campo Grande,-27.2062681295066,-54.979095503669,ADSL,1
478,Misiones,Dos de Mayo Núcleo I,-27.0205393332885,-54.6877327006159,ADSL,0
479,Misiones,Dos de Mayo Núcleo II,-27.029119573606,-54.6647616030905,ADSL,0
480,Misiones,Dos de Mayo Núcleo III,-27.0065768537216,-54.6123536244069,ADSL,0
481,Misiones,Kilómetro 17,-27.3105260940585,-54.9030555649231,ADSL,0
482,Misiones,Nucleo I,-26.9808943053968,-54.7030774930753,ADSL,0
483,Misiones,Nucleo Ii,-27.0234502899983,-54.6788256442778,ADSL,0
484,Misiones,Pueblo Illia,-27.1485153432864,-54.5624940052185,ADSL,0
485,Misiones,Salto Encantado,-27.0822797871022,-54.8334856092969,ADSL,0
486,Misiones,Barrio del Lago,-27.4636033945712,-55.8005801049338,ADSL,0
487,Misiones,Bonpland,-27.4820696887808,-55.4774200837194,ADSL,1
488,Misiones,Candelaria,-27.4591653471738,-55.7430844145913,ADSL,1
489,Misiones,Cerro Corá,-27.508609969523,-55.6038621436184,ADSL,0
490,Misiones,Loreto,-27.3296012279697,-55.5228090005038,ADSL,0
491,Misiones,Mártires,-27.4188647592881,-55.3777936639947,ADSL,0
492,Misiones,Profundidad,-27.5585198137316,-55.7034474067364,ADSL,0
493,Misiones,Puerto Santa Ana,-27.3330798818829,-55.5864347793367,ADSL,0
494,Misiones,Santa Ana,-27.3671212837411,-55.5805568560225,ADSL,1
495,Misiones,Barrio Nuevo Garupa,-27.4321009059125,-55.826138545257,ADSL,0
496,Misiones,Garupá,-27.4788128514289,-55.8224411787639,ADSL,1
497,Misiones,Nemesio Parma,-27.367003658843,-55.9982208456294,ADSL,0
498,Misiones,Posadas,-27.36621704276,-55.8940020980262,ADSL,1
499,Misiones,Posadas (Extensión),-27.4264,-55.8814,ADSL,0
500,Misiones,Barra Concepción,-28.1109522025734,-55.5820048143948,ADSL,0
501,Misiones,Concepción de la Sierra,-27.9813155596218,-55.5209343056683,ADSL,0
502,Misiones,La Corita,-27.8884115577679,-55.3552996953,ADSL,0
503,Misiones,Santa María,-27.9292852570213,-55.4120566457096,ADSL,0
504,Misiones,9 de Julio,-26.4302810162412,-54.4664666896921,ADSL,0
505,Misiones,9 de Julio Kilómetro 20,-26.4145333109522,-54.4976116231155,ADSL,0
506,Misiones,Colonia Victoria,-26.3298887730818,-54.6215572258235,ADSL,1
507,Misiones,Eldorado,-26.4086211746541,-54.6238428075538,ADSL,1
508,Misiones,María Magdalena,-26.2380924409231,-54.6018096123882,ADSL,0
509,Salta,Hipólito Yrigoyen,-23.2382702479068,-64.2718125360107,ADSL,1
510,Salta,La Misión,-23.3154629033465,-64.4077092056574,ADSL,0
511,Salta,Pichanal,-23.3133896525098,-64.219751841333,ADSL,1
512,Salta,San Ramón de la Nueva Orán,-23.1298138873917,-64.3185884747041,ADSL,1
513,Salta,Urundel,-23.5516314679633,-64.3965188048038,ADSL,0
514,Salta,Alto de la Sierra,-22.6893772924132,-62.4527756437584,ADSL,0
515,Salta,Capitán Juan Pagé,-23.7084876711103,-62.3817949445121,ADSL,0
516,Salta,Coronel Juan Solá,-23.4836432078231,-62.8913108733338,ADSL,1
517,Salta,Hito 1,-21.9997109682413,-62.8237382800005,ADSL,0
518,Salta,La Unión,-23.9462046990241,-63.1119727442095,ADSL,0
519,Salta,Los Blancos,-23.630147809494,-62.5972373009179,ADSL,0
520,Salta,Pluma de Pato,-23.3808426324425,-63.0980556496311,ADSL,0
521,Salta,Rivadavia,-24.1928479299753,-62.8855846188739,ADSL,0
522,Salta,Santa María,-22.1394975256357,-62.8383245890232,ADSL,0
523,Salta,Santa Rosa,-24.0763765853123,-63.1236773681358,ADSL,0
524,Salta,El Barrial,-25.9119189620255,-65.9509642786695,ADSL,0
525,Salta,Santa Victoria Este,-22.2772903307188,-62.7043719454645,ADSL,1
526,Salta,Antilla,-26.1367474431656,-64.6079955159401,ADSL,0
527,Salta,Copo Quile,-26.0280256948964,-64.6831914609089,ADSL,0
528,Salta,El Naranjo,-25.7376092528727,-65.0197887857072,ADSL,0
529,Salta,El Potrero,-26.063895233234,-64.656831424558,ADSL,0
530,Salta,Rosario de la Frontera,-25.8088971820865,-64.9840618242784,ADSL,1
531,Salta,San Felipe,-25.7231125127283,-64.8260626677768,ADSL,0
532,Salta,Campo Quijano,-24.9095603902622,-65.6395050258431,ADSL,1
533,Salta,La Merced del Encón,-24.8709646124106,-65.5607604731238,ADSL,0
534,Salta,La Silleta,-24.8784643256455,-65.5901794974296,ADSL,1
535,Salta,Rosario de Lerma,-24.9780005506773,-65.5804316181731,ADSL,1
536,Salta,Angastaco,-25.6837320095857,-66.1630084648275,ADSL,0
537,Salta,Animaná,-25.9250695350422,-65.9634886394429,ADSL,0
538,Santa Fe,Logroño,-29.5042812797874,-61.6967327802837,ADSL,1
539,Santa Fe,Montefiore,-29.6678698226711,-61.867108287483,ADSL,0
540,Santa Fe,Pozo Borrado,-28.9399423031181,-61.7055999743386,ADSL,0
541,Santa Fe,San Bernardo,-28.6300342810186,-61.5069219893981,ADSL,0
542,Santa Fe,Santa Margarita,-28.3149549140447,-61.550329937355,ADSL,0
543,Santa Fe,Tostado,-29.2344732488739,-61.7719824163622,ADSL,1
544,Santa Fe,Villa Minetti,-28.6247095403571,-61.6279859869967,ADSL,0
545,Santa Fe,Armstrong,-32.7846557002825,-61.605481877095,ADSL,1
546,Santa Fe,Bouquet,-32.4247998561473,-61.8903345863257,ADSL,1
547,Santa Fe,Las Parejas,-32.6826842550048,-61.5185798347876,ADSL,1
548,Santa Fe,Las Rosas,-32.4785768176046,-61.5748036822531,ADSL,1
549,Santa Fe,Montes de Oca,-32.567997020224,-61.7680762352029,ADSL,1
550,Santa Fe,Tortugas,-32.7482982621557,-61.8203359267394,ADSL,1
551,Santa Fe,Arequito,-33.1483008378636,-61.4713349349693,ADSL,1
552,Santa Fe,Arteaga,-33.0911311154911,-61.7917113876172,ADSL,1
553,Santa Fe,Beravebú,-33.3414152210784,-61.8622809808056,ADSL,0
554,Santa Fe,Bigand,-33.3761183026397,-61.185501310201,ADSL,1
555,Santa Fe,Casilda,-33.0424955546762,-61.1693311184421,ADSL,1
556,Santa Fe,Chabás,-33.2470674643201,-61.3575935561826,ADSL,1
557,Santa Fe,Chañar Ladeado,-33.3258409849243,-62.0386496702618,ADSL,1
558,Salta,San Carlos,-25.8954496537353,-65.9374115460195,ADSL,0
559,Salta,Acoyte,-22.2625708057672,-64.9993425915289,ADSL,0
560,Salta,Campo La Cruz,-22.4282266803066,-65.1454049664521,ADSL,0
561,Salta,Los Toldos,-22.2528953049178,-64.6816676603736,ADSL,0
562,Salta,Nazareno,-22.4818544506086,-65.0949733414157,ADSL,0
563,Salta,Poscaya,-22.4336266127546,-65.0678957138662,ADSL,0
564,Salta,San Marcos,-22.50900544813,-65.1012423839061,ADSL,0
565,Salta,Santa Victoria,-22.2294615004585,-64.9503255468472,ADSL,0
566,San Juan,Campo Afuera,-31.4165329806484,-68.5316143378439,ADSL,0
567,San Juan,El Encón,-32.2163733476113,-67.793057098676,ADSL,0
568,San Juan,La Chimbera,-31.8505514541041,-68.309461754649,ADSL,0
569,San Juan,Tupelí,-31.8390315742989,-68.3573941216943,ADSL,0
570,San Juan,Villa Borjas,-31.8100072529359,-68.3289623063813,ADSL,0
571,San Juan,Villa Borjas - La Chimbera,-31.8100072529359,-68.3289623063813,ADSL,0
572,San Juan,Villa El Tango,-31.763268918716,-68.2222966354108,ADSL,0
573,San Juan,Villa Santa Rosa,-31.7448085385712,-68.3142412332522,ADSL,0
574,San Juan,9 de Julio,-31.669750919971,-68.3900416378963,ADSL,0
575,San Juan,Alto de Sierra,-31.5551785871028,-68.4205987445022,ADSL,0
576,San Juan,Colonia Fiorito,-31.5551785871028,-68.4205987445022,ADSL,0
577,San Juan,Las Chacritas,-31.5936417922213,-68.4077196718125,ADSL,0
578,Misiones,Barrio Escuela 633,-27.4689933468661,-55.0771065017179,ADSL,0
579,Misiones,Campo Ramón,-27.4522700869441,-55.0237352385306,ADSL,0
580,Misiones,Campo Viera,-27.3310558767329,-55.0528548158544,ADSL,0
581,Misiones,El Salto,-27.4917334406127,-55.1989608083667,ADSL,0
582,Misiones,General Alvear,-27.4228667193793,-55.1702709710527,ADSL,0
583,Misiones,Guaraní,-27.5203317456103,-55.161363476829,ADSL,1
584,Misiones,Los Helechos,-27.5531853202103,-55.0778227687919,ADSL,0
585,Misiones,Oberá,-27.4816559378759,-55.1251546931471,ADSL,1
586,Misiones,Panambí,-27.7185151219435,-54.9183708210206,ADSL,0
587,Misiones,Panambi Kilómetro 15,-27.7043305063396,-54.9664319816326,ADSL,0
588,Misiones,Panambí Kilómetro 8,-27.6631606292713,-54.9846517202885,ADSL,0
589,Misiones,San Martín,-27.4618128955547,-55.2783440740601,ADSL,0
590,Misiones,Villa Bonita,-27.479699295829,-54.9639234038824,ADSL,0
591,Misiones,Barrio Tungoil,-27.1077568549388,-55.3881151371992,ADSL,0
592,Misiones,Colonia Polana,-26.9810475025624,-55.3170685541177,ADSL,0
593,Misiones,Corpus,-27.1278038790718,-55.5094179289212,ADSL,0
594,Misiones,Domingo Savio,-27.3546875776242,-55.3368344966029,ADSL,0
595,Santa Fe,Coronel Rodolfo S. Domínguez,-33.1854760061025,-60.7228633313771,ADSL,0
596,Santa Fe,Cuatro Esquinas,-33.2466228889596,-60.7649740219949,ADSL,0
597,Santa Fe,El Caramelo,-33.1288733975401,-60.7130394393533,ADSL,1
598,Santa Fe,Fighiera,-33.1950187794417,-60.4706038463519,ADSL,1
599,Santa Fe,Funes,-32.922782783063,-60.8121802825957,ADSL,1
600,Santa Fe,General Lagos,-33.1121588884353,-60.5665737837063,ADSL,1
601,Santa Fe,Granadero Baigorria,-32.8613641656775,-60.7062159770827,ADSL,0
602,Santa Fe,Ibarlucea,-32.8512561304404,-60.7884936646076,ADSL,0
603,Santa Fe,Kilómetro 101,-33.060584803082,-60.6856440118334,ADSL,0
604,Santa Fe,Los Muchachos - La Alborada,-33.0915734104105,-60.7354254261055,ADSL,0
605,Santa Fe,Monte Flores,-33.0800073993365,-60.6355226681116,ADSL,1
606,Santa Fe,Santurce,-30.1866452738191,-61.178528021881,ADSL,0
607,Buenos Aires,Arrecifes,-34.064591121211,-60.1025564443537,ADSL,1
608,Buenos Aires,Todd,-34.0328240475348,-60.1562270065746,ADSL,0
609,Buenos Aires,Viña,-33.9922765156087,-60.2263211205477,ADSL,1
610,Buenos Aires,Area Reserva Cinturón Ecológico,-34.6750056478487,-58.3105634248142,ADSL,0
611,Buenos Aires,Avellaneda,-34.6626508059016,-58.3656990232718,ADSL,1
612,Buenos Aires,Crucesita,-34.66910587351,-58.3574544412345,ADSL,0
613,Buenos Aires,Dock Sud,-34.6491266928534,-58.3411774769137,ADSL,1
614,Buenos Aires,Gerli,-34.6847637540553,-58.3726025503412,ADSL,0
615,Buenos Aires,Los Toldos,-35.0010365651503,-61.0381497866181,ADSL,1
616,Buenos Aires,San Emilio,-35.0319914044113,-60.8647685857183,ADSL,0
617,Buenos Aires,Zavalía,-34.8949208760254,-61.0044538243489,ADSL,0
618,Buenos Aires,Banderaló,-35.0124666610174,-63.3741563457186,ADSL,0
619,Buenos Aires,Cañada Seca,-34.4155054560621,-62.9618553806295,ADSL,0
620,Buenos Aires,Coronel Charlone,-34.672994561958,-63.3724454840572,ADSL,1
621,Buenos Aires,Emilio V. Bunge,-34.7798328261907,-63.1960964862342,ADSL,0
622,Buenos Aires,General Villegas (Est. Villegas),-35.0338419886306,-63.0146637107531,ADSL,1
623,Buenos Aires,Massey (Est. Elordi),-35.0490892294374,-63.1218876844046,ADSL,0
624,Buenos Aires,Pichincha,-34.5804516676438,-62.3516395240412,ADSL,0
625,Buenos Aires,Piedritas,-34.771104540922,-62.9846965760316,ADSL,1
626,Buenos Aires,Santa Eleodora,-34.6921180067125,-62.6957932681386,ADSL,0
627,Buenos Aires,Santa Regina,-34.548335663977,-63.1732728724567,ADSL,0
628,Buenos Aires,Azopardo,-37.7017920523646,-62.9006764415683,ADSL,0
629,Buenos Aires,Bordenave,-37.8028181597411,-63.0425144041162,ADSL,0
630,Buenos Aires,Darregueira,-37.6857562622736,-63.1595663902141,ADSL,1
631,Buenos Aires,Estela,-38.1080950084855,-62.9129041375994,ADSL,0
632,Buenos Aires,Felipe Solá,-38.005992834739,-62.8186936682637,ADSL,0
633,Buenos Aires,López Lecube,-38.1171190117962,-62.7254849373447,ADSL,0
634,Buenos Aires,Puán,-37.542613502113,-62.7652275731166,ADSL,0
635,Buenos Aires,San Germán,-38.2995183581309,-62.9821877089624,ADSL,0
636,Buenos Aires,Villa Castelar (Est. Erize),-37.3905464925651,-62.8051325654187,ADSL,0
637,Buenos Aires,Villa Iris,-38.1693097057753,-63.2320511809102,ADSL,0
638,Buenos Aires,Alvarez Jonte,-35.3227800092544,-57.4490768504218,ADSL,0
